"age","workclass","education_num","occupation","capital_gain","capital_loss","hours_per_week","sex","group","race","relationship","marital_status","native_country","income","y","source_file","row_id"
22,"State-gov",10,"Adm-clerical",0,0,40,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",11516
27,"Private",9,"Adm-clerical",0,0,42,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",11517
42,"Private",3,"Other-service",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","El-Salvador","<=50K",0,"adult.data",11518
36,"Private",9,"Adm-clerical",0,0,47,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",11519
22,"Private",9,"Sales",0,0,40,"Male","Male","Black","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",11520
40,"State-gov",5,"Machine-op-inspct",0,0,40,"Male","Male","Black","Not-in-family","Separated","United-States","<=50K",0,"adult.data",11521
26,"Private",9,"Machine-op-inspct",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",11522
46,"State-gov",9,"Transport-moving",0,0,40,"Male","Male","Black","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",11523
28,"Private",7,"Craft-repair",0,0,60,"Male","Male","White","Not-in-family","Married-civ-spouse","United-States",">50K",1,"adult.data",11524
46,"State-gov",13,"Exec-managerial",0,0,45,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",11525
55,"Private",9,"Handlers-cleaners",0,0,40,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",11526
76,"Private",10,"Adm-clerical",0,0,20,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",11527
27,"Private",13,"Prof-specialty",0,0,60,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",11528
50,"Private",9,"Transport-moving",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",11529
75,"Private",9,"Craft-repair",0,0,20,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",11530
42,"Federal-gov",14,"Exec-managerial",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",11531
36,"Local-gov",14,"Prof-specialty",0,0,40,"Female","Female","Black","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",11532
51,"Private",9,"Protective-serv",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",11533
43,"Private",15,"Prof-specialty",15024,0,55,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",11534
44,"Private",13,"Transport-moving",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",11535
60,"Private",3,"Craft-repair",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","Italy","<=50K",0,"adult.data",11536
47,"State-gov",13,"Prof-specialty",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",11537
73,"Private",7,"Machine-op-inspct",0,0,15,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",11538
27,"Private",9,"Handlers-cleaners",0,0,40,"Male","Male","Black","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",11539
50,"Private",9,"Craft-repair",15024,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",11540
35,"Private",4,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","Puerto-Rico","<=50K",0,"adult.data",11541
31,"Private",9,"Machine-op-inspct",0,0,50,"Male","Male","Black","Own-child","Never-married","Missing","<=50K",0,"adult.data",11542
45,"Private",13,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","Germany",">50K",1,"adult.data",11543
57,"Private",9,"Craft-repair",0,0,40,"Male","Male","Asian-Pac-Islander","Husband","Married-civ-spouse","South",">50K",1,"adult.data",11544
34,"Private",9,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","Nicaragua","<=50K",0,"adult.data",11545
19,"Private",10,"Other-service",0,0,16,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",11546
25,"Private",9,"Handlers-cleaners",0,0,40,"Male","Male","Black","Own-child","Never-married","United-States","<=50K",0,"adult.data",11547
39,"Private",13,"Prof-specialty",0,0,50,"Female","Female","White","Wife","Married-civ-spouse","Germany",">50K",1,"adult.data",11548
28,"Private",9,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","Poland",">50K",1,"adult.data",11549
48,"State-gov",14,"Prof-specialty",0,0,40,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.data",11550
38,"Private",9,"Craft-repair",0,0,44,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",11551
53,"Private",3,"Priv-house-serv",0,0,10,"Female","Female","Black","Wife","Married-civ-spouse","Haiti","<=50K",0,"adult.data",11552
19,"Private",9,"Handlers-cleaners",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",11553
41,"Private",9,"Adm-clerical",0,0,60,"Female","Female","White","Wife","Married-civ-spouse","United-States","<=50K",0,"adult.data",11554
23,"Private",12,"Sales",0,0,36,"Female","Female","Black","Own-child","Never-married","United-States","<=50K",0,"adult.data",11555
32,"Private",9,"Craft-repair",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",11556
35,"Private",10,"Machine-op-inspct",0,0,40,"Male","Male","Amer-Indian-Eskimo","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",11557
21,"Private",11,"Farming-fishing",0,1602,30,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",11558
24,"Private",13,"Tech-support",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",11559
34,"Private",9,"Craft-repair",0,0,40,"Male","Male","Black","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",11560
29,"Local-gov",13,"Prof-specialty",0,0,25,"Female","Female","White","Wife","Married-civ-spouse","United-States",">50K",1,"adult.data",11561
24,"Private",10,"Adm-clerical",0,0,20,"Female","Female","Black","Not-in-family","Never-married","Missing","<=50K",0,"adult.data",11562
55,"Private",9,"Adm-clerical",0,0,40,"Female","Female","White","Not-in-family","Widowed","United-States","<=50K",0,"adult.data",11563
28,"Private",9,"Machine-op-inspct",0,0,40,"Male","Male","Asian-Pac-Islander","Own-child","Married-spouse-absent","Philippines","<=50K",0,"adult.data",11564
46,"Local-gov",9,"Craft-repair",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",11565
38,"Private",9,"Machine-op-inspct",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",11566
29,"Private",10,"Adm-clerical",0,0,40,"Female","Female","Black","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",11567
35,"Private",13,"Craft-repair",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",11568
29,"Private",9,"Handlers-cleaners",0,0,40,"Male","Male","Black","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",11569
41,"State-gov",16,"Prof-specialty",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",11570
40,"Self-emp-not-inc",9,"Craft-repair",0,0,32,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",11571
30,"Private",9,"Adm-clerical",0,0,40,"Female","Female","White","Own-child","Divorced","United-States","<=50K",0,"adult.data",11572
72,"Private",7,"Other-service",0,0,35,"Female","Female","Black","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",11573
17,"Private",7,"Handlers-cleaners",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",11574
46,"Self-emp-inc",9,"Protective-serv",0,0,70,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",11575
38,"Private",13,"Other-service",0,0,48,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",11576
36,"Private",13,"Prof-specialty",0,0,45,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",11577
24,"Self-emp-not-inc",12,"Craft-repair",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",11578
28,"Private",9,"Other-service",0,0,35,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.data",11579
28,"Private",9,"Machine-op-inspct",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",11580
42,"Local-gov",10,"Protective-serv",0,0,40,"Male","Male","Other","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",11581
48,"Private",13,"Exec-managerial",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",11582
37,"Self-emp-not-inc",9,"Craft-repair",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",11583
32,"Private",16,"Prof-specialty",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States",">50K",1,"adult.data",11584
55,"Private",10,"Craft-repair",7688,0,40,"Male","Male","Black","Husband","Married-civ-spouse","Puerto-Rico",">50K",1,"adult.data",11585
30,"Private",10,"Handlers-cleaners",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",11586
68,"Private",4,"Machine-op-inspct",0,0,10,"Female","Female","White","Not-in-family","Widowed","United-States","<=50K",0,"adult.data",11587
45,"Private",9,"Other-service",0,0,30,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",11588
26,"Private",9,"Handlers-cleaners",0,0,40,"Female","Female","White","Own-child","Divorced","United-States","<=50K",0,"adult.data",11589
22,"Private",10,"Exec-managerial",0,0,40,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",11590
22,"Private",10,"Craft-repair",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",11591
36,"Private",10,"Exec-managerial",7298,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",11592
52,"Private",4,"Machine-op-inspct",0,0,40,"Female","Female","Black","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",11593
68,"Private",15,"Prof-specialty",0,0,16,"Female","Female","White","Unmarried","Widowed","United-States","<=50K",0,"adult.data",11594
26,"Local-gov",13,"Prof-specialty",0,0,40,"Female","Female","Black","Wife","Married-civ-spouse","United-States",">50K",1,"adult.data",11595
52,"Private",13,"Exec-managerial",0,0,40,"Male","Male","White","Not-in-family","Divorced","Missing","<=50K",0,"adult.data",11596
46,"Self-emp-not-inc",9,"Farming-fishing",0,1672,50,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",11597
53,"Private",14,"Prof-specialty",7298,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",11598
17,"Private",7,"Sales",0,0,8,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",11599
29,"Private",13,"Prof-specialty",0,0,75,"Male","Male","White","Own-child","Married-civ-spouse","United-States","<=50K",0,"adult.data",11600
41,"Private",10,"Sales",0,0,50,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",11601
45,"Private",10,"Tech-support",0,0,40,"Female","Female","Black","Not-in-family","Divorced","Trinadad&Tobago","<=50K",0,"adult.data",11602
57,"Private",10,"Exec-managerial",0,0,50,"Female","Female","White","Not-in-family","Divorced","United-States",">50K",1,"adult.data",11603
30,"Federal-gov",13,"Adm-clerical",0,0,30,"Male","Male","White","Husband","Married-civ-spouse","Japan","<=50K",0,"adult.data",11604
46,"Private",9,"Sales",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",11605
45,"Private",12,"Handlers-cleaners",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",11606
40,"Private",12,"Sales",0,0,52,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",11607
38,"State-gov",9,"Other-service",2036,0,20,"Female","Female","White","Unmarried","Divorced","United-States","<=50K",0,"adult.data",11608
22,"Private",10,"Exec-managerial",0,0,40,"Female","Female","White","Own-child","Never-married","Missing","<=50K",0,"adult.data",11609
59,"Self-emp-not-inc",4,"Sales",0,0,85,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",11610
36,"Private",10,"Craft-repair",0,0,40,"Male","Male","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",11611
40,"Private",4,"Farming-fishing",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",11612
18,"Private",6,"Sales",0,0,40,"Female","Female","Black","Other-relative","Never-married","United-States","<=50K",0,"adult.data",11613
63,"Private",9,"Sales",0,0,40,"Female","Female","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",11614
29,"Private",14,"Prof-specialty",0,0,80,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",11615
27,"Private",13,"Exec-managerial",0,0,45,"Female","Female","Black","Wife","Married-civ-spouse","United-States",">50K",1,"adult.data",11616
47,"State-gov",16,"Prof-specialty",0,0,50,"Male","Male","White","Unmarried","Divorced","France",">50K",1,"adult.data",11617
20,"Local-gov",9,"Adm-clerical",0,0,40,"Male","Male","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",11618
48,"Private",12,"Craft-repair",0,0,45,"Male","Male","White","Husband","Married-civ-spouse","United-States","<=50K",0,"adult.data",11619
29,"Private",9,"Adm-clerical",0,0,30,"Male","Male","White","Husband","Married-civ-spouse","Mexico","<=50K",0,"adult.data",11620
22,"Private",9,"Tech-support",0,0,40,"Female","Female","White","Not-in-family","Never-married","United-States","<=50K",0,"adult.data",11621
42,"Private",12,"Tech-support",0,0,24,"Female","Female","White","Unmarried","Widowed","United-States","<=50K",0,"adult.data",11622
36,"Private",11,"Craft-repair",0,0,40,"Male","Male","White","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",11623
60,"Private",6,"Other-service",0,0,40,"Female","Female","Black","Not-in-family","Divorced","United-States","<=50K",0,"adult.data",11624
41,"Federal-gov",9,"Exec-managerial",0,0,40,"Female","Female","Black","Not-in-family","Separated","United-States","<=50K",0,"adult.data",11625
43,"Private",9,"Sales",0,0,40,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",11626
33,"Private",13,"Prof-specialty",0,0,38,"Male","Male","White","Husband","Married-civ-spouse","United-States",">50K",1,"adult.data",11627
34,"Private",4,"Other-service",0,0,40,"Female","Female","White","Wife","Married-civ-spouse","United-States","<=50K",0,"adult.data",11628
32,"Private",9,"Transport-moving",0,0,35,"Female","Female","White","Own-child","Never-married","United-States","<=50K",0,"adult.data",11629
52,"Private",5,"Other-service",0,0,25,"Female","Female","White","Not-in-family","Widowed","Puerto-Rico","<=50K",0,"adult.data",11630
